0.0,0.0,0.0,0.0,0.0,0.5,0.0
0.9966037305112257,1.0,0.9951026519303943,0.9999108222650256,0.9937005528577221,0.9,0.0
0.9966037305112257,1.0,0.9951026519303943,0.9999108222650256,0.9937005528577221,0.6,0.0
0.9966037305112257,1.0,0.9951026519303943,0.9999108222650256,0.9937005528577221,0.7,0.0
0.9966037305112257,1.0,0.9951026519303943,0.9999108222650256,0.9937005528577221,0.8,0.0
0.9966037305112257,0.9740912626874906,0.8091630570271763,0.9603484458851042,0.9937005528577221,0.8,0.0
0.9966037305112257,0.810759103098141,0.5818315635010937,0.6084383867242503,0.9453054861788341,0.6,0.0
0.9966037305112257,1.0,0.7876775759220909,0.44875893345955853,0.40108314980152193,0.9,0.0
0.9966037305112257,1.0,0.9951026519303943,0.9999108222650256,0.5425604448117128,0.9,0.0
0.9966037305112257,1.0,0.9951026519303943,0.9999108222650256,0.8940070198003326,0.6,0.0
0.9966037305112257,1.0,0.9951026519303943,0.9999108222650256,0.9937005528577221,1.0,0.0
0.9966037305112257,1.0,0.9951026519303943,0.9999108222650256,0.9937005528577221,1.0,0.0
0.7723055157889703,0.9710388658445773,0.9951026519303943,0.9999108222650256,0.9937005528577221,0.8,0.0
0.7454232545386275,0.6326937767665071,0.7524825829392501,0.9999108222650256,0.9937005528577221,0.8,0.0
0.7402640106863776,0.4498743044429568,0.41658545903448146,0.5551971504104335,0.9937005528577221,0.7,0.0
0.4223721320180719,0.1960438809200529,0.16143106158405912,0.18642321624012753,0.35097238121881447,0.6,1.0
0.9966037305112257,1.0,0.9951026519303943,0.9999108222650256,0.9937005528577221,0.6,1.0
0.9966037305112257,1.0,0.9951026519303943,0.9999108222650256,0.9937005528577221,0.7,0.0
0.9966037305112257,1.0,0.9951026519303943,0.9999108222650256,0.9937005528577221,0.4,0.0
0.9966037305112257,1.0,0.9951026519303943,0.9999108222650256,0.9937005528577221,0.6,0.0
0.9032407879738625,1.0,0.9951026519303943,0.9999108222650256,0.9937005528577221,1.0,0.0
0.8802183630069623,1.0,0.9951026519303943,0.9999108222650256,0.9937005528577221,0.5,0.0
0.9966037305112257,1.0,0.9951026519303943,0.9999108222650256,0.9937005528577221,0.5,0.0
0.9966037305112257,1.0,0.9951026519303943,0.9999108222650256,0.9937005528577221,0.5,0.0
0.9966037305112257,0.9300531570729563,0.8295355071021926,0.9999108222650256,0.9937005528577221,0.4,0.0
0.7316550908474296,0.5876533863354864,0.6627002862872119,0.9999108222650256,0.9937005528577221,0.3,0.0
0.4097541768053351,0.4204132412199187,0.6341095100341235,0.9999108222650256,0.9937005528577221,0.3,0.0
0.34393665026795434,0.5402409014345269,0.9951026519303943,0.9999108222650256,0.9937005528577221,0.19999999999999996,0.0
0.9966037305112257,1.0,0.9951026519303943,0.9999108222650256,0.9937005528577221,0.0,0.0
0.9966037305112257,1.0,0.9951026519303943,0.9999108222650256,0.9937005528577221,0.3,0.0
